city;district;front;size;property_age;bedrooms;bathrooms;livingrooms;kitchen;garage;driver_room;maid_room;furnished;ac;roof;pool;frontyard;basement;duplex;stairs;elevator;fireplace;price;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘„«·;250;8;4;3;2;1;1;1;1;0;1;1;0;1;0;0;1;0;0;130000;
 Ãœ…;   ÕÌ «·“„—œ ;‘„«·;312;2;5;5;3;1;1;1;1;0;0;1;0;1;0;1;0;1;1;55000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;‘—ﬁ;280;0;5;5;3;1;1;1;0;0;0;1;1;1;0;1;1;0;0;50000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;Ã‰Ê»;350;10;4;4;2;0;1;1;1;0;1;1;0;1;0;1;0;0;0;90000;
 Ãœ…;   ÕÌ «·“Â—«¡ ;Ã‰Ê»;400;7;5;5;3;1;1;1;1;0;1;1;1;1;1;1;1;0;0;160000;
 Ãœ…;   ÕÌ »—Ì„«‰ ;Ã‰Ê»;350;0;7;5;2;1;1;0;1;0;0;1;0;0;0;1;1;1;0;45000;
 Ãœ…;   ÕÌ «·“„—œ ;€—»;300;0;5;4;2;1;0;0;1;1;1;0;1;1;0;0;1;0;0;220000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«·;300;0;5;5;2;1;1;1;1;1;1;1;1;1;0;1;1;0;0;250000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;‘—ﬁ;650;20;7;5;2;1;1;1;1;0;1;1;0;0;0;0;1;0;0;120000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;€—»;250;0;5;5;3;1;1;1;1;0;1;1;0;1;0;1;1;1;0;80000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;110;0;2;3;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;65000;
 Ãœ…;   ÕÌ «·—Ê÷… ;Ã‰Ê» €—»Ì;250;10;4;4;2;1;0;0;0;0;1;1;0;1;0;1;1;0;0;100000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«· ‘—ﬁÌ;300;2;3;4;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;150000;
 Ãœ…;   ÕÌ ÿÌ»… ;‘„«·;600;3;5;5;3;1;1;1;0;0;0;0;0;1;0;0;1;0;0;38000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;100;0;2;3;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;62000;
 Ãœ…;   ÕÌ ÿÌ»… ;‘—ﬁ;312;0;5;5;3;1;1;1;1;0;0;1;0;1;0;0;1;0;0;70000;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘—ﬁ;375;9;5;5;2;1;0;1;1;0;0;1;1;1;0;0;1;0;0;100000;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘„«·;250;8;4;3;2;1;1;1;1;0;1;1;0;1;0;0;1;0;0;130000;
 Ãœ…;   ÕÌ «·“„—œ ;‘„«·;312;2;5;5;3;1;1;1;1;0;0;1;0;1;0;1;0;1;1;55000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;‘—ﬁ;280;0;5;5;3;1;1;1;0;0;0;1;1;1;0;1;1;0;0;50000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;Ã‰Ê»;350;10;4;4;2;0;1;1;1;0;1;1;0;1;0;1;0;0;0;90000;
 Ãœ…;   ÕÌ «·“Â—«¡ ;Ã‰Ê»;400;7;5;5;3;1;1;1;1;0;1;1;1;1;1;1;1;0;0;160000;
 Ãœ…;   ÕÌ »—Ì„«‰ ;Ã‰Ê»;350;0;7;5;2;1;1;0;1;0;0;1;0;0;0;1;1;1;0;45000;
 Ãœ…;   ÕÌ «·“„—œ ;€—»;300;0;5;4;2;1;0;0;1;1;1;0;1;1;0;0;1;0;0;220000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«·;300;0;5;5;2;1;1;1;1;1;1;1;1;1;0;1;1;0;0;250000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;‘—ﬁ;650;20;7;5;2;1;1;1;1;0;1;1;0;0;0;0;1;0;0;120000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;€—»;250;0;5;5;3;1;1;1;1;0;1;1;0;1;0;1;1;1;0;80000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;110;0;2;3;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;65000;
 Ãœ…;   ÕÌ «·—Ê÷… ;Ã‰Ê» €—»Ì;250;10;4;4;2;1;0;0;0;0;1;1;0;1;0;1;1;0;0;100000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«· ‘—ﬁÌ;300;2;3;4;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;150000;
 Ãœ…;   ÕÌ ÿÌ»… ;‘„«·;600;3;5;5;3;1;1;1;0;0;0;0;0;1;0;0;1;0;0;38000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;100;0;2;3;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;62000;
 Ãœ…;   ÕÌ ÿÌ»… ;‘—ﬁ;312;0;5;5;3;1;1;1;1;0;0;1;0;1;0;0;1;0;0;70000;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘—ﬁ;375;9;5;5;2;1;0;1;1;0;0;1;1;1;0;0;1;0;0;100000;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘„«·;250;8;4;3;2;1;1;1;1;0;1;1;0;1;0;0;1;0;0;130000;
 Ãœ…;   ÕÌ «·“„—œ ;‘„«·;312;2;5;5;3;1;1;1;1;0;0;1;0;1;0;1;0;1;1;55000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;‘—ﬁ;280;0;5;5;3;1;1;1;0;0;0;1;1;1;0;1;1;0;0;50000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;Ã‰Ê»;350;10;4;4;2;0;1;1;1;0;1;1;0;1;0;1;0;0;0;90000;
 Ãœ…;   ÕÌ «·“Â—«¡ ;Ã‰Ê»;400;7;5;5;3;1;1;1;1;0;1;1;1;1;1;1;1;0;0;160000;
 Ãœ…;   ÕÌ »—Ì„«‰ ;Ã‰Ê»;350;0;7;5;2;1;1;0;1;0;0;1;0;0;0;1;1;1;0;45000;
 Ãœ…;   ÕÌ «·“„—œ ;€—»;300;0;5;4;2;1;0;0;1;1;1;0;1;1;0;0;1;0;0;220000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«·;300;0;5;5;2;1;1;1;1;1;1;1;1;1;0;1;1;0;0;250000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;‘—ﬁ;650;20;7;5;2;1;1;1;1;0;1;1;0;0;0;0;1;0;0;120000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;€—»;250;0;5;5;3;1;1;1;1;0;1;1;0;1;0;1;1;1;0;80000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;110;0;2;3;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;65000;
 Ãœ…;   ÕÌ «·—Ê÷… ;Ã‰Ê» €—»Ì;250;10;4;4;2;1;0;0;0;0;1;1;0;1;0;1;1;0;0;100000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«· ‘—ﬁÌ;300;2;3;4;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;150000;
 Ãœ…;   ÕÌ ÿÌ»… ;‘„«·;600;3;5;5;3;1;1;1;0;0;0;0;0;1;0;0;1;0;0;38000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;100;0;2;3;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;62000;
 Ãœ…;   ÕÌ ÿÌ»… ;‘—ﬁ;312;0;5;5;3;1;1;1;1;0;0;1;0;1;0;0;1;0;0;70000;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘—ﬁ;375;9;5;5;2;1;0;1;1;0;0;1;1;1;0;0;1;0;0;100000;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘„«·;250;8;4;3;2;1;1;1;1;0;1;1;0;1;0;0;1;0;0;130000;
 Ãœ…;   ÕÌ «·“„—œ ;‘„«·;312;2;5;5;3;1;1;1;1;0;0;1;0;1;0;1;0;1;1;55000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;‘—ﬁ;280;0;5;5;3;1;1;1;0;0;0;1;1;1;0;1;1;0;0;50000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;Ã‰Ê»;350;10;4;4;2;0;1;1;1;0;1;1;0;1;0;1;0;0;0;90000;
 Ãœ…;   ÕÌ «·“Â—«¡ ;Ã‰Ê»;400;7;5;5;3;1;1;1;1;0;1;1;1;1;1;1;1;0;0;160000;
 Ãœ…;   ÕÌ »—Ì„«‰ ;Ã‰Ê»;350;0;7;5;2;1;1;0;1;0;0;1;0;0;0;1;1;1;0;45000;
 Ãœ…;   ÕÌ «·“„—œ ;€—»;300;0;5;4;2;1;0;0;1;1;1;0;1;1;0;0;1;0;0;220000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«·;300;0;5;5;2;1;1;1;1;1;1;1;1;1;0;1;1;0;0;250000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;‘—ﬁ;650;20;7;5;2;1;1;1;1;0;1;1;0;0;0;0;1;0;0;120000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;€—»;250;0;5;5;3;1;1;1;1;0;1;1;0;1;0;1;1;1;0;80000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;110;0;2;3;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;65000;
 Ãœ…;   ÕÌ «·—Ê÷… ;Ã‰Ê» €—»Ì;250;10;4;4;2;1;0;0;0;0;1;1;0;1;0;1;1;0;0;100000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«· ‘—ﬁÌ;300;2;3;4;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;150000;
 Ãœ…;   ÕÌ ÿÌ»… ;‘„«·;600;3;5;5;3;1;1;1;0;0;0;0;0;1;0;0;1;0;0;38000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;100;0;2;3;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;62000;
 Ãœ…;   ÕÌ ÿÌ»… ;‘—ﬁ;312;0;5;5;3;1;1;1;1;0;0;1;0;1;0;0;1;0;0;70000;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘—ﬁ;375;9;5;5;2;1;0;1;1;0;0;1;1;1;0;0;1;0;0;100000;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘„«·;250;8;4;3;2;1;1;1;1;0;1;1;0;1;0;0;1;0;0;130000;
 Ãœ…;   ÕÌ «·“„—œ ;‘„«·;312;2;5;5;3;1;1;1;1;0;0;1;0;1;0;1;0;1;1;55000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;‘—ﬁ;280;0;5;5;3;1;1;1;0;0;0;1;1;1;0;1;1;0;0;50000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;Ã‰Ê»;350;10;4;4;2;0;1;1;1;0;1;1;0;1;0;1;0;0;0;90000;
 Ãœ…;   ÕÌ «·“Â—«¡ ;Ã‰Ê»;400;7;5;5;3;1;1;1;1;0;1;1;1;1;1;1;1;0;0;160000;
 Ãœ…;   ÕÌ »—Ì„«‰ ;Ã‰Ê»;350;0;7;5;2;1;1;0;1;0;0;1;0;0;0;1;1;1;0;45000;
 Ãœ…;   ÕÌ «·“„—œ ;€—»;300;0;5;4;2;1;0;0;1;1;1;0;1;1;0;0;1;0;0;220000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«·;300;0;5;5;2;1;1;1;1;1;1;1;1;1;0;1;1;0;0;250000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;‘—ﬁ;650;20;7;5;2;1;1;1;1;0;1;1;0;0;0;0;1;0;0;120000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;€—»;250;0;5;5;3;1;1;1;1;0;1;1;0;1;0;1;1;1;0;80000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;110;0;2;3;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;65000;
 Ãœ…;   ÕÌ «·—Ê÷… ;Ã‰Ê» €—»Ì;250;10;4;4;2;1;0;0;0;0;1;1;0;1;0;1;1;0;0;100000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«· ‘—ﬁÌ;300;2;3;4;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;150000;
 Ãœ…;   ÕÌ ÿÌ»… ;‘„«·;600;3;5;5;3;1;1;1;0;0;0;0;0;1;0;0;1;0;0;38000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;100;0;2;3;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;62000;
 Ãœ…;   ÕÌ ÿÌ»… ;‘—ﬁ;312;0;5;5;3;1;1;1;1;0;0;1;0;1;0;0;1;0;0;70000;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘—ﬁ;375;9;5;5;2;1;0;1;1;0;0;1;1;1;0;0;1;0;0;100000;
 Ãœ…;   ÕÌ «·„Õ„œÌ… ;‘„«·;250;8;4;3;2;1;1;1;1;0;1;1;0;1;0;0;1;0;0;130000;
 Ãœ…;   ÕÌ «·“„—œ ;‘„«·;312;2;5;5;3;1;1;1;1;0;0;1;0;1;0;1;0;1;1;55000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;‘—ﬁ;280;0;5;5;3;1;1;1;0;0;0;1;1;1;0;1;1;0;0;50000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;Ã‰Ê»;350;10;4;4;2;0;1;1;1;0;1;1;0;1;0;1;0;0;0;90000;
 Ãœ…;   ÕÌ «·“Â—«¡ ;Ã‰Ê»;400;7;5;5;3;1;1;1;1;0;1;1;1;1;1;1;1;0;0;160000;
 Ãœ…;   ÕÌ »—Ì„«‰ ;Ã‰Ê»;350;0;7;5;2;1;1;0;1;0;0;1;0;0;0;1;1;1;0;45000;
 Ãœ…;   ÕÌ «·“„—œ ;€—»;300;0;5;4;2;1;0;0;1;1;1;0;1;1;0;0;1;0;0;220000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«·;300;0;5;5;2;1;1;1;1;1;1;1;1;1;0;1;1;0;0;250000;
 Ãœ…;   ÕÌ «·»”« Ì‰ ;‘—ﬁ;650;20;7;5;2;1;1;1;1;0;1;1;0;0;0;0;1;0;0;120000;
 Ãœ…;   ÕÌ «·Ì«ﬁÊ  ;€—»;250;0;5;5;3;1;1;1;1;0;1;1;0;1;0;1;1;1;0;80000;
 Ãœ…;   ÕÌ «·—Ê÷… ;‘—ﬁ;110;0;2;3;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;65000;
 Ãœ…;   ÕÌ «·—Ê÷… ;Ã‰Ê» €—»Ì;250;10;4;4;2;1;0;0;0;0;1;1;0;1;0;1;1;0;0;100000;
 Ãœ…;   ÕÌ «·‘«ÿ∆ ;‘„«· ‘—ﬁÌ;300;2;3;4;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;150000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘„«·;250;0;5;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;37000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘„«·;250;5;5;5;3;1;1;0;1;0;1;1;0;1;0;0;1;0;0;36000;
 «·œ„«„;   ÕÌ «·”Ì› ;€—»;300;11;6;5;2;1;1;1;1;0;1;1;0;1;0;1;1;0;0;75000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;Ã‰Ê»;300;3;4;5;4;1;1;1;1;0;1;0;0;0;0;0;1;1;0;70000;
 «·œ„«„;   ÕÌ ÿÌ»… ;‘„«· €—»Ì;450;4;7;5;2;1;1;0;1;0;0;1;0;1;0;0;1;0;1;55000;
 «·œ„«„;   ÕÌ «·Œ«·œÌ… «·‘„«·Ì… ;‘—ﬁ;400;5;7;5;2;1;1;1;1;0;1;1;0;1;0;0;1;0;1;70000;
 «·œ„«„;   ÕÌ »œ— ;€—»;230;0;5;5;2;1;1;0;1;0;0;1;0;1;0;1;1;0;0;33000;
 «·œ„«„;   ÕÌ «·„‰«— ;Ã‰Ê»;200;0;7;5;2;1;1;0;1;1;1;1;0;1;0;1;1;0;0;60000;
 «·œ„«„;   ÕÌ «·›—”«‰ ;€—»;350;5;4;4;2;1;1;1;1;0;0;0;0;1;0;1;1;0;0;30000;
 «·œ„«„;   ÕÌ «·«ÀÌ— ;‘—ﬁ;205;0;3;2;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;60000;
 «·œ„«„;   ÕÌ «·„‰ “Â ;€—»;387;0;5;5;3;1;0;1;1;0;1;0;0;1;0;0;1;0;0;140000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘—ﬁ;250;0;5;5;2;1;1;0;0;0;0;0;0;1;0;1;1;0;0;35000;
 «·œ„«„;   ÕÌ «·„œÌ‰… «·’‰«⁄Ì… «·À«‰Ì… ;Ã‰Ê»;355;0;7;5;2;1;1;0;1;0;1;1;0;1;0;1;1;0;0;65000;
 «·œ„«„;   ÕÌ «·Õ„—«¡ ;‘—ﬁ;600;9;7;5;2;1;1;1;1;1;1;1;0;1;0;0;1;1;1;85000;
 «·œ„«„;   ÕÌ «·ÃÊÂ—… ;‘„«·;250;6;5;3;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;38000;
 «·œ„«„;   ÕÌ «·‘«ÿ∆ «·€—»Ì ;‘„«·;380;0;5;4;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;60000;
 «·œ„«„;   ÕÌ «·„‰«— ;‘„«·;350;0;7;5;3;1;1;1;1;0;0;0;0;1;0;0;1;0;0;100000;
 «·œ„«„;   ÕÌ «·„‰«— ;‘„«·;300;3;7;4;2;1;1;0;1;0;1;1;0;1;0;1;1;0;0;60000;
 «·œ„«„;   ÕÌ «·Œ«·œÌ… «·‘„«·Ì… ;‘„«·;400;4;5;1;3;1;0;0;1;1;1;1;0;1;0;0;0;0;0;75000;
 «·œ„«„;   ÕÌ «·›Ì’·Ì… ;‘„«·;180;0;3;4;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;65000;
 «·œ„«„;   ÕÌ «·‘«ÿ∆ «·€—»Ì ;‘—ﬁ;1000;9;5;5;3;1;1;1;1;0;1;1;1;1;0;0;0;0;0;165000;
 «·œ„«„;   ÕÌ «·„‰«— ;Ã‰Ê»;300;2;5;5;2;1;1;1;1;0;1;1;0;1;0;0;1;0;0;50000;
 «·œ„«„;   ÕÌ «·„‰«— ;€—»;280;3;5;5;3;1;1;1;1;0;0;1;0;1;0;1;0;0;0;55000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘„«·;256;0;5;5;2;0;1;0;1;0;1;1;0;1;0;1;1;0;0;75000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘„«· €—»Ì;300;0;4;5;1;1;1;1;1;0;0;1;1;1;0;1;1;0;0;130000;
 «·œ„«„;   ÕÌ «·‘«ÿ∆ «·‘—ﬁÌ ;‘—ﬁ;375;8;5;5;2;1;1;1;1;0;0;1;0;1;0;1;1;0;0;65000;
 «·œ„«„;   ÕÌ «·‘«ÿ∆ «·‘—ﬁÌ ;Ã‰Ê»;375;12;7;5;2;1;1;1;1;0;0;1;0;1;0;0;1;0;0;55000;
 «·œ„«„;   ÕÌ «·‘«ÿ∆ «·€—»Ì ;‘„«·;375;15;7;5;2;1;1;1;1;0;0;0;0;1;0;0;1;0;0;60000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘—ﬁ;250;0;7;5;3;1;1;0;0;1;1;1;0;1;0;1;1;0;0;50000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘—ﬁ;375;4;5;5;2;1;1;1;1;0;1;1;0;1;0;1;1;0;0;80000;
 «·œ„«„;   ÕÌ «·Õ„—«¡ ;‘„«·;500;18;7;5;2;1;1;1;1;0;1;0;0;1;0;0;1;0;0;65000;
 «·œ„«„;   ÕÌ «·‰“Â… ;‘—ﬁ;400;5;5;5;2;1;1;1;0;0;1;0;0;1;0;0;1;0;0;75000;
 «·œ„«„;   ÕÌ «·Õ„—«¡ ;‘„«· ‘—ﬁÌ;1200;15;7;5;2;1;1;1;1;0;0;0;0;1;0;0;1;0;0;150000;
 «·œ„«„;   ÕÌ «·‘«ÿ∆ «·€—»Ì ;€—»;500;17;7;5;2;1;1;1;1;0;0;1;0;1;0;0;1;0;0;65000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘„«·;250;0;5;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;36000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘—ﬁ;375;4;5;5;2;1;1;1;1;0;1;1;0;1;0;1;1;0;0;80000;
 «·œ„«„;   ÕÌ «·„‰«— ;‘„«·;300;0;7;5;2;0;1;0;1;0;0;0;0;1;0;0;1;0;0;50000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘—ﬁ;375;4;5;5;2;1;1;1;1;0;1;1;0;1;0;1;1;0;0;80000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘—ﬁ;375;4;5;5;2;1;1;1;1;0;1;1;0;1;0;1;1;0;0;80000;
 «·œ„«„;   ÕÌ »œ— ;‘—ﬁ;283;2;7;5;2;1;0;0;1;1;1;0;0;1;0;1;1;0;0;35000;
 «·œ„«„;   ÕÌ «·√„· ;€—»;187;0;4;5;2;0;1;1;1;0;1;0;0;1;0;1;0;0;0;35000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘—ﬁ;375;4;5;5;2;1;1;1;1;0;1;1;0;1;0;1;1;0;0;80000;
 «·œ„«„;   ÕÌ «·«‰Ê«— ;‘—ﬁ;280;0;6;5;2;0;1;1;1;0;0;0;0;1;0;1;1;0;0;40000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘—ﬁ;375;4;5;5;2;1;1;1;1;0;1;1;0;1;0;1;1;0;0;80000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘„«·;300;3;4;5;2;1;1;0;1;0;1;1;0;1;0;1;1;0;0;55000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘„«·;370;0;5;5;2;1;1;0;0;0;0;0;0;1;0;1;1;0;0;35000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘—ﬁ;375;4;5;5;2;1;1;1;1;0;1;1;0;1;0;1;1;0;0;80000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘„«· ‘—ﬁÌ;400;0;5;5;2;1;1;1;1;0;0;0;0;1;0;1;1;0;0;70000;
 «·œ„«„;   ÕÌ «·‘«ÿ∆ «·‘—ﬁÌ ;‘—ﬁ;450;12;5;5;3;1;1;1;1;0;1;1;0;1;0;0;1;0;0;100000;
 «·œ„«„;   ÕÌ ÿÌ»… ;Ã‰Ê»;375;6;4;4;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;60000;
 «·œ„«„;   ÕÌ «·Õ„—«¡ ;‘„«· ‘—ﬁÌ;600;26;7;5;2;1;1;1;1;1;1;1;0;1;0;0;0;1;0;85000;
 «·œ„«„;   ÕÌ «·‰Ê—” ;‘—ﬁ;200;6;3;5;2;1;1;0;1;1;1;0;0;1;0;0;1;0;0;70000;
 «·œ„«„;   ÕÌ «·‰œÏ ;‘„«·;455;0;5;5;2;1;1;0;0;0;1;1;0;1;0;1;1;0;0;80000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘„«·;300;0;7;5;4;1;1;1;1;0;1;1;0;1;1;1;1;0;0;85000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘„«· €—»Ì;300;0;5;5;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;60000;
 «·œ„«„;   ÕÌ «·‘—ﬁ ;‘—ﬁ;300;0;7;5;1;1;1;1;1;0;0;0;0;1;0;1;1;0;0;50000;
 «·œ„«„;   ÕÌ «·‰“Â… ;€—»;312;0;1;5;2;1;1;0;0;1;1;1;0;1;0;1;1;0;0;80000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;€—»;250;0;4;4;2;0;1;0;0;0;0;0;0;1;0;1;0;0;0;33000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘„«·;250;0;5;4;3;1;1;0;0;0;0;1;0;1;0;1;0;0;0;35000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘—ﬁ;250;6;7;5;2;1;1;0;1;0;0;0;0;1;0;1;1;0;0;35000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘„«·;355;3;2;5;2;1;1;1;1;0;1;1;0;1;0;0;1;0;0;80000;
 «·œ„«„;   ÕÌ «·„“—Ê⁄Ì… ;Ã‰Ê»;320;0;5;4;2;1;1;1;1;0;1;0;1;1;1;1;1;1;0;70000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘„«·;250;0;6;5;2;1;1;0;1;0;0;1;0;1;0;1;1;0;0;38000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;‘—ﬁ;325;0;5;5;2;1;1;0;1;0;0;0;0;1;0;1;1;0;0;65000;
 «·œ„«„;   ÕÌ «·‘«ÿ∆ «·€—»Ì ;‘„«·;300;3;5;5;2;1;1;1;1;0;1;0;0;1;0;0;1;0;0;85000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘„«· ‘—ﬁÌ;250;0;5;5;2;1;1;0;0;0;0;0;0;1;0;1;0;0;0;780000;
 «·œ„«„;   ÕÌ «·‰“Â… ;‘—ﬁ;350;7;5;5;2;1;1;0;1;0;1;1;0;0;0;0;0;0;0;75000;
 «·œ„«„;   ÕÌ «·‰œÏ ;‘„«·;355;5;7;5;2;1;1;0;0;0;1;0;0;0;0;1;1;0;0;70000;
 «·œ„«„;   ÕÌ »œ— ;€—»;270;9;5;5;2;1;1;0;1;0;0;0;0;1;0;1;1;0;0;33000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;€—»;300;0;6;4;1;1;1;0;1;0;0;0;0;1;0;1;1;0;0;60000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;Ã‰Ê»;250;0;4;3;2;1;1;0;1;0;1;1;0;1;0;1;0;0;0;45000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;Ã‰Ê»;250;0;4;3;2;1;1;0;1;0;1;1;0;1;0;1;0;0;0;45000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;‘—ﬁ;250;0;5;3;2;1;1;0;0;0;0;1;0;1;0;1;0;0;0;35000;
 «·œ„«„;   ÕÌ ÷«ÕÌ… «·„·ﬂ ›Âœ ;€—»;250;0;7;5;3;1;1;0;1;0;0;1;0;1;0;1;1;0;0;33000;
 «·œ„«„;   ÕÌ «·‘⁄·… ;€—»;345;4;5;5;2;1;1;0;0;0;0;0;0;1;0;1;0;0;0;60000;
